C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,121836,450750
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,121869,451045
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,121952,451942
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,122215,452452
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,122512,453325
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,1076329,2617225
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,1076350,2617255
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,1076396,2617764
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,1076575,2618966
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,1077052,2619508
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,1077669,2620211
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,4608232,3859834
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,4608268,3859865
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,4608386,3860303
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,4608781,3861053
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,4609503,3861331
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,4610482,3861601
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,3341696,593856
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,3341769,593873
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,3342023,594105
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,3342964,594298
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,3344017,594420
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,3345366,594477
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,967380,601095
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,967467,601125
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,967518,601379
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,967769,602596
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,968649,603144
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,970107,603647
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,6000064,2791231
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,6000141,2791252
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,6000195,2791462
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,6000526,2792211
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,6001486,2792699
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,6002914,2793114
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,7866555,2154344
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,7866623,2154356
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,7866700,2154530
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,7867058,2155015
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,7867894,2155234
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,7869216,2155456
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,26311934,4272008
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,26311979,4272016
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,26312062,4272067
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,26312492,4272202
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,26313465,4272324
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-06T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,26314728,4272405
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,330246,1005296
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,330255,1005304
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,330275,1005527
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,330362,1006619
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,330572,1007199
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,331112,1008167
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,2532892,3048469
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,2532896,3048479
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,2532933,3048750
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,2533079,3049670
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,2533401,3050064
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,2534445,3050580
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,15118033,14706326
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,15118054,14706332
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,15118094,14706505
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,15118310,14707477
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,15118775,14708045
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,15119978,14708796
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,7377359,8665211
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,7377402,8665224
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,7377444,8665721
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,7377667,8667660
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,7378351,8668560
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,7380030,8669323
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,6728370,5165945
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,6728447,5165963
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,6728530,5166568
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,6728879,5168617
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,6729815,5169284
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,6731839,5169748
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,17916512,7174383
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,17916631,7174401
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,17916809,7175014
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,17917791,7176234
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,17919292,7176600
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,17922005,7176770
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,782113,618167
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,782113,618167
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,782114,618236
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,782122,618691
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,782157,618841
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,782349,619069
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,71177387,21037663
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,71177403,21037664
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,71177456,21037819
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,71177697,21038607
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,71178086,21038957
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,71179441,21039278
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,2210143,17329900
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,2210167,17329930
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,2210183,17330315
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,2210231,17332105
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,2210392,17333601
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,2210635,17335672
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,1093786,2514919
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,1093814,2514938
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,1093836,2515121
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,1093957,2515996
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,1094253,2516695
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,1094767,2517705
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,4779081,3376952
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,4779125,3376962
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,4779201,3377140
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,4779553,3377698
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,4780217,3378033
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,4781361,3378375
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,163318,507786
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,163339,507813
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,163351,508215
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,163456,510068
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,163847,511251
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,164495,512637
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,6712644,4045299
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,6712667,4045309
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,6712712,4045455
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,6713003,4046204
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,6713675,4046582
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,6714838,4046979
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,13421116,1477922
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,13421183,1477927
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,13421352,1477983
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,13422208,1478178
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,13423416,1478280
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,13425236,1478357
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,254806,176770
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,254831,176773
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,254865,176835
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,255085,177036
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,255339,177208
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,255707,177502
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,225279,279523
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,225300,279531
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,225322,279673
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,225474,280063
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,225721,280351
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,226117,280778
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,262305,361136
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,262335,361148
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,262367,361371
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,262505,362152
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,262785,362567
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,263350,362945
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,310354,236833
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,310368,236843
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,310405,237027
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,310631,237607
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,311003,237839
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,311728,237983
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,216683,534841
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,216683,534846
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,216704,534927
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,216787,535256
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,216902,535461
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,217065,535832
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,120969,448001
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,120975,448014
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,121004,448316
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,121127,449248
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,121377,449759
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,121746,450592
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,1074758,2613895
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,1074775,2613914
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,1074818,2614425
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,1075021,2615822
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,1075441,2616380
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,1076174,2617023
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,4605729,3857872
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-05T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,4605752,3857889
